asset_id,date,vibration_mm_s,temperature_c,current_a,hours_since_maintenance,asset_age_days,failure_within_7d
A034,2025-02-12,4.283,61.47,48.61,1514,1734,0
A034,2025-02-13,4.984,65.04,56.46,358,1734,0
A034,2025-02-14,4.285,63.14,49.47,1092,1734,0
A034,2025-02-15,5.056,62.61,53.95,1068,1734,0
A034,2025-02-16,4.582,63.91,51.37,1462,1734,0
A034,2025-02-17,5.027,63.75,51.93,1576,1734,0
A034,2025-02-18,4.697,60.18,55.26,43,1734,0
A034,2025-02-19,5.07,63.29,52.73,1872,1734,0
A034,2025-02-20,4.074,62.79,54.27,251,1734,0
A034,2025-02-21,4.596,62.31,54.26,555,1734,0
A034,2025-02-22,4.827,65.14,52.69,1846,1734,0
A034,2025-02-23,4.764,58.02,57.84,1663,1734,0
A034,2025-02-24,4.885,64.23,56.88,1146,1734,0
A034,2025-02-25,4.38,63.57,55.78,1132,1734,0
A034,2025-02-26,4.284,65.62,48.58,567,1734,0
A034,2025-02-27,4.714,61.19,51.08,1120,1734,0
A034,2025-02-28,4.715,57.46,53.6,1495,1734,0
A034,2025-03-01,5.462,63.04,52.63,1183,1734,0
A034,2025-03-02,4.273,66.36,52.65,587,1734,0
A034,2025-03-03,4.511,60.06,53.98,783,1734,0
A034,2025-03-04,4.734,65.66,51.6,925,1734,0
A034,2025-03-05,4.719,64.65,56.01,876,1734,0
A034,2025-03-06,4.8,63.71,53.64,1004,1734,0
A034,2025-03-07,5.204,62.5,53.31,1023,1734,0
A034,2025-03-08,4.918,60.88,52.24,1539,1734,0
A034,2025-03-09,4.64,65.25,51.96,967,1734,0
A034,2025-03-10,5.212,61.29,56.44,1796,1734,0
A034,2025-03-11,4.08,62.56,54.29,1978,1734,0
A034,2025-03-12,3.719,60.18,51.9,1153,1734,0
A034,2025-03-13,4.417,64.11,51.55,1157,1734,0
A034,2025-03-14,4.084,61.86,52.58,1976,1734,0
A034,2025-03-15,4.749,65.45,56.31,1584,1734,0
A034,2025-03-16,4.293,61.11,52.88,1138,1734,0
A034,2025-03-17,5.089,62.75,55.39,177,1734,0
A034,2025-03-18,4.626,62.37,51.77,1338,1734,0
A034,2025-03-19,5.029,62.39,55.15,88,1734,0
A034,2025-03-20,4.362,60.76,50.76,137,1734,0
A034,2025-03-21,4.328,64.78,55.62,1446,1734,0
A034,2025-03-22,4.776,64.74,54.01,1212,1734,0
A034,2025-03-23,4.015,61.11,52.21,1421,1734,0
A034,2025-03-24,5.278,62.48,54.37,1973,1734,0
A034,2025-03-25,4.746,63.3,55.56,1559,1734,0
A034,2025-03-26,4.714,61.37,47.89,1519,1734,0
A034,2025-03-27,4.698,66.95,52.98,1530,1734,0
A034,2025-03-28,4.699,62.59,52.64,1668,1734,0
A034,2025-03-29,5.174,62.74,54.02,48,1734,0
A034,2025-03-30,4.29,64.32,56.09,71,1734,0
A034,2025-03-31,4.38,64.75,51.82,1467,1734,0
A034,2025-04-01,4.417,67.04,53.79,1327,1734,0
A035,2025-02-01,4.653,63.04,54.18,1852,1726,0
A035,2025-02-02,5.224,63.64,52.96,1901,1726,0
A035,2025-02-03,4.768,59.05,47.04,1394,1726,0
A035,2025-02-04,4.79,62.85,54.64,1361,1726,0
A035,2025-02-05,3.919,65.57,53.72,53,1726,0
A035,2025-02-06,4.084,63.82,51.39,281,1726,0
A035,2025-02-07,4.086,66.14,54.86,9,1726,0
A035,2025-02-08,4.453,61.25,52.09,173,1726,0
A035,2025-02-09,4.721,63.56,52.05,768,1726,0
A035,2025-02-10,4.915,66.52,52.4,238,1726,0
A035,2025-02-11,4.759,59.57,49.6,1392,1726,0
A035,2025-02-12,5.067,62.95,48.55,1204,1726,0
A035,2025-02-13,5.236,62.38,52.07,1569,1726,0
A035,2025-02-14,5.004,62.89,56.76,807,1726,0
A035,2025-02-15,5.286,64.11,48.38,1030,1726,0
A035,2025-02-16,5.19,62.6,52.11,521,1726,0
A035,2025-02-17,5.326,63.54,51.56,125,1726,0
A035,2025-02-18,4.106,63.29,50.9,101,1726,0
A035,2025-02-19,4.964,64.13,48.08,904,1726,0
A035,2025-02-20,5.159,64.94,53.35,1220,1726,0
A035,2025-02-21,4.483,63.26,50.59,37,1726,0
A035,2025-02-22,4.578,56.83,55.14,700,1726,0
A035,2025-02-23,4.404,61.36,51.68,537,1726,0
A035,2025-02-24,4.616,59.74,56.17,1562,1726,0
A035,2025-02-25,4.5,65.34,48.71,309,1726,0
A035,2025-02-26,4.32,60.61,56.03,535,1726,0
A035,2025-02-27,5.171,64.81,54.39,1745,1726,0
A035,2025-02-28,4.376,68.91,56.21,1253,1726,0
A035,2025-03-01,4.575,60.16,52.12,893,1726,0
A035,2025-03-02,4.822,69.35,55.34,504,1726,0
A035,2025-03-03,4.753,62.41,54.5,1246,1726,0
A035,2025-03-04,4.957,64.39,57.23,747,1726,0
A035,2025-03-05,5.047,60.81,58.91,1775,1726,0
A035,2025-03-06,4.774,63.49,54.91,609,1726,0
A035,2025-03-07,4.755,67.58,50.68,1962,1726,0
A035,2025-03-08,5.0,63.97,55.07,0,1726,0
A035,2025-03-09,4.5,64.24,53.42,1011,1726,0
A035,2025-03-10,4.796,61.04,55.91,1362,1726,0
A035,2025-03-11,4.905,63.12,46.76,1520,1726,0
A035,2025-03-12,4.935,67.46,55.14,521,1726,0
A035,2025-03-13,4.468,64.98,53.41,292,1726,0
A035,2025-03-14,5.066,63.12,54.84,1901,1726,0
A035,2025-03-15,5.092,61.55,54.28,1997,1726,0
A035,2025-03-16,4.444,60.35,48.27,1099,1726,0
A035,2025-03-17,4.126,63.81,51.47,940,1726,0
A035,2025-03-18,4.178,65.04,48.95,1497,1726,0
A035,2025-03-19,4.389,64.18,53.31,142,1726,0
A035,2025-03-20,4.566,63.55,48.65,29,1726,0
A035,2025-03-21,5.282,61.95,59.65,1929,1726,0
A035,2025-03-22,4.166,61.71,54.27,1643,1726,0
A035,2025-03-23,4.732,65.54,57.23,1755,1726,0
A035,2025-03-24,4.459,69.92,54.2,497,1726,0
A035,2025-03-25,5.066,62.31,57.38,1485,1726,0
A035,2025-03-26,4.663,63.48,54.59,556,1726,0
A035,2025-03-27,4.322,63.0,56.68,1399,1726,0
A035,2025-03-28,4.48,56.44,50.74,1337,1726,0
A035,2025-03-29,4.471,60.64,50.25,55,1726,0
A035,2025-03-30,4.173,63.71,54.8,1893,1726,0
A035,2025-03-31,4.968,61.52,51.71,722,1726,0
A035,2025-04-01,4.284,65.29,49.67,1413,1726,0
A036,2025-02-01,4.129,62.24,55.94,370,627,0
A036,2025-02-02,3.907,57.34,49.41,511,627,0
A036,2025-02-03,3.157,55.25,51.98,1740,627,0
A036,2025-02-04,3.35,56.59,56.04,1137,627,0
A036,2025-02-05,4.259,52.85,50.44,586,627,0
A036,2025-02-06,3.772,57.26,49.37,1128,627,0
A036,2025-02-07,3.429,61.58,52.48,1409,627,0
A036,2025-02-08,3.808,54.6,53.65,294,627,0
A036,2025-02-09,3.336,58.97,51.29,669,627,0
A036,2025-02-10,4.124,61.09,47.43,1755,627,0
A036,2025-02-11,3.407,56.46,51.45,431,627,0
A036,2025-02-12,4.035,54.9,56.92,1228,627,0
A036,2025-02-13,3.427,59.54,49.51,612,627,0
A036,2025-02-14,3.736,64.64,47.96,987,627,0
A036,2025-02-15,3.962,58.3,52.75,1572,627,0
A036,2025-02-16,3.45,51.89,53.18,804,627,0
A036,2025-02-17,3.74,56.21,50.34,1665,627,0
A036,2025-02-18,3.581,61.65,47.01,1110,627,0
A036,2025-02-19,4.428,58.76,56.03,37,627,0
A036,2025-02-20,3.039,56.25,53.04,1314,627,0
A036,2025-02-21,3.129,58.17,50.86,1600,627,0
A036,2025-02-22,3.528,58.97,51.16,884,627,0
A036,2025-02-23,3.609,59.73,51.62,1923,627,0
A036,2025-02-24,3.722,56.78,52.94,965,627,0
A036,2025-02-25,3.354,59.73,52.12,1988,627,0
A036,2025-02-26,4.126,54.29,45.65,1538,627,0
A036,2025-02-27,3.342,56.85,56.56,944,627,0
A036,2025-02-28,3.012,59.23,52.06,1966,627,0
A036,2025-03-01,3.19,63.6,50.0,687,627,0
A036,2025-03-02,3.724,60.01,53.97,53,627,0
A036,2025-03-03,3.472,61.59,52.28,903,627,0
A036,2025-03-04,3.746,54.84,51.47,404,627,0
A036,2025-03-05,3.85,56.78,50.33,648,627,0
A036,2025-03-06,3.788,54.37,49.42,1115,627,0
A036,2025-03-07,2.773,61.99,50.48,1504,627,0
A036,2025-03-08,3.108,52.54,47.66,1308,627,0
A036,2025-03-09,3.317,56.94,51.8,922,627,0
A036,2025-03-10,3.281,61.27,58.41,1257,627,0
A036,2025-03-11,4.09,55.68,54.06,1188,627,0
A036,2025-03-12,3.797,58.73,50.75,1144,627,0
A036,2025-03-13,3.616,55.89,57.14,612,627,0
A036,2025-03-14,4.023,61.23,52.68,1461,627,0
A036,2025-03-15,4.251,48.84,50.2,700,627,0
A036,2025-03-16,4.199,59.86,56.06,629,627,0
A036,2025-03-17,3.781,63.54,51.14,1931,627,0
A036,2025-03-18,3.974,56.02,55.83,675,627,0
A036,2025-03-19,3.353,56.6,46.12,326,627,0
A036,2025-03-20,3.746,56.82,47.79,1047,627,0
A036,2025-03-21,3.175,56.83,51.73,726,627,0
A036,2025-03-22,3.96,59.33,50.73,291,627,0
A036,2025-03-23,3.431,55.3,56.21,1994,627,0
A036,2025-03-24,2.776,59.73,52.48,495,627,0
A036,2025-03-25,3.563,60.34,54.07,449,627,0
A036,2025-03-26,4.248,58.84,45.01,489,627,0
A036,2025-03-27,3.909,59.95,52.32,1348,627,0
A036,2025-03-28,3.205,58.83,47.96,791,627,0
A036,2025-03-29,3.72,61.26,52.6,1539,627,0
A036,2025-03-30,3.168,60.01,50.56,159,627,0
A036,2025-03-31,3.659,58.65,47.59,1741,627,0
A036,2025-04-01,4.043,58.43,51.74,675,627,0
A037,2025-02-01,5.422,63.27,58.22,934,1767,0
A037,2025-02-02,4.866,66.85,53.88,1862,1767,0
A037,2025-02-03,5.056,61.18,51.96,1181,1767,0
A037,2025-02-04,4.869,64.86,50.48,1862,1767,0
A037,2025-02-05,4.92,65.87,54.1,909,1767,0
A037,2025-02-06,5.229,63.18,51.96,595,1767,0
A037,2025-02-07,5.149,64.8,52.37,614,1767,0
A037,2025-02-08,4.34,59.78,51.73,46,1767,0
A037,2025-02-09,4.915,62.68,53.28,1361,1767,0
A037,2025-02-10,4.617,63.83,53.0,1338,1767,0
A037,2025-02-11,4.495,64.89,55.85,504,1767,0
A037,2025-02-12,4.986,66.16,47.81,344,1767,0
A037,2025-02-13,4.023,64.9,54.52,503,1767,0
A037,2025-02-14,5.272,63.63,50.79,1260,1767,0
A037,2025-02-15,4.571,68.53,52.99,898,1767,0
A037,2025-02-16,4.524,63.64,52.4,1938,1767,0
A037,2025-02-17,4.987,66.43,59.47,1937,1767,0
A037,2025-02-18,4.802,63.54,56.93,1682,1767,0
A037,2025-02-19,4.249,65.73,56.56,1088,1767,0
A037,2025-02-20,5.585,63.28,49.15,1879,1767,0
A037,2025-02-21,4.784,62.39,54.8,1032,1767,0
A037,2025-02-22,4.469,66.14,56.97,687,1767,0
A037,2025-02-23,5.135,66.35,57.29,1974,1767,0
A037,2025-02-24,4.399,62.59,50.05,867,1767,0
A037,2025-02-25,5.213,67.37,51.55,983,1767,0
A037,2025-02-26,5.229,66.25,49.84,1687,1767,0
A037,2025-02-27,4.249,62.48,54.82,1498,1767,0
A037,2025-02-28,4.135,67.48,52.5,1903,1767,0
A037,2025-03-01,4.507,65.77,52.17,88,1767,0
A037,2025-03-02,5.027,61.9,52.58,1544,1767,0
A037,2025-03-03,4.4,61.44,54.84,12,1767,0
A037,2025-03-04,4.469,66.52,57.67,1273,1767,0
A037,2025-03-05,4.763,67.12,52.47,1985,1767,0
A037,2025-03-06,4.616,64.83,52.58,396,1767,0
A037,2025-03-07,4.816,66.19,51.26,148,1767,0
A037,2025-03-08,4.513,62.94,53.42,1300,1767,0
A037,2025-03-09,4.447,65.08,48.51,1971,1767,0
A037,2025-03-10,4.769,61.89,49.77,512,1767,0
A037,2025-03-11,4.241,63.06,52.87,1457,1767,0
A037,2025-03-12,4.662,61.94,54.86,1771,1767,0
A037,2025-03-13,5.06,68.11,52.07,100,1767,0
A037,2025-03-14,4.713,61.79,55.47,501,1767,0
A037,2025-03-15,4.629,65.08,52.4,1963,1767,0
A037,2025-03-16,5.036,64.27,51.49,1426,1767,0
A037,2025-03-17,4.673,63.22,54.35,1248,1767,0
A037,2025-03-18,4.682,62.09,53.44,940,1767,0
A037,2025-03-19,4.441,70.95,56.29,868,1767,0
A037,2025-03-20,4.864,61.36,58.08,1047,1767,0
A037,2025-03-21,4.21,65.85,50.02,258,1767,0
A037,2025-03-22,3.836,62.82,51.99,678,1767,0
A037,2025-03-23,5.489,63.75,53.72,1686,1767,0
A037,2025-03-24,4.601,62.95,53.55,56,1767,0
A037,2025-03-25,4.723,65.4,54.55,1603,1767,0
A037,2025-03-26,5.711,60.63,50.41,897,1767,0
A037,2025-03-27,5.078,62.74,50.92,786,1767,0
A037,2025-03-28,4.88,63.81,48.99,671,1767,0
A037,2025-03-29,4.428,64.53,55.21,1459,1767,0
A037,2025-03-30,4.847,65.71,56.94,931,1767,0
A037,2025-03-31,5.226,64.59,57.31,218,1767,0
A037,2025-04-01,5.735,61.57,56.11,467,1767,0
A038,2025-02-01,3.434,59.36,49.8,617,333,0
A038,2025-02-02,3.801,58.43,49.1,1044,333,0
A038,2025-02-03,4.178,59.78,48.1,643,333,0
A038,2025-02-04,2.979,53.51,53.19,1003,333,0
A038,2025-02-05,3.522,58.29,49.25,371,333,0
A038,2025-02-06,3.097,58.94,49.21,1588,333,0
A038,2025-02-07,3.723,53.54,49.6,1910,333,0
A038,2025-02-08,3.395,55.9,46.05,37,333,0
A038,2025-02-09,3.283,59.27,52.57,217,333,0
A038,2025-02-10,4.009,56.8,50.58,875,333,0
A038,2025-02-11,3.708,54.87,51.1,1517,333,0
A038,2025-02-12,3.236,51.78,45.94,1371,333,0
A038,2025-02-13,3.312,58.2,47.27,990,333,0
A038,2025-02-14,3.903,61.13,44.28,50,333,0
A038,2025-02-15,3.92,63.59,50.34,790,333,0
A038,2025-02-16,3.378,55.93,50.57,265,333,0
A038,2025-02-17,3.098,56.89,47.96,285,333,0
A038,2025-02-18,2.805,56.32,47.79,439,333,0
A038,2025-02-19,3.439,56.98,50.44,882,333,0
A038,2025-02-20,3.077,59.72,52.0,1296,333,0
A038,2025-02-21,2.989,59.02,52.77,1624,333,0
A038,2025-02-22,2.705,57.68,48.15,1546,333,0
A038,2025-02-23,3.419,54.62,43.94,1635,333,0
A038,2025-02-24,3.165,54.7,47.05,785,333,0
A038,2025-02-25,3.572,56.62,46.74,1937,333,0
A038,2025-02-26,3.625,54.44,52.7,1332,333,0
A038,2025-02-27,2.962,57.38,47.1,1512,333,0
A038,2025-02-28,3.575,54.04,55.62,1061,333,0
A038,2025-03-01,3.564,57.91,50.92,1262,333,0
A038,2025-03-02,3.006,56.73,56.22,1779,333,0
A038,2025-03-03,2.559,53.96,55.72,1263,333,0
A038,2025-03-04,3.7,56.17,52.49,1625,333,0
A038,2025-03-05,3.09,59.58,50.35,207,333,0
A038,2025-03-06,3.534,55.56,56.98,800,333,0
A038,2025-03-07,4.028,55.07,48.28,1318,333,0
A038,2025-03-08,2.867,60.54,55.39,803,333,0
A038,2025-03-09,3.252,58.0,50.77,641,333,0
A038,2025-03-10,3.139,57.33,50.55,1033,333,0
A038,2025-03-11,3.619,54.79,50.09,1794,333,0
A038,2025-03-12,3.142,55.83,49.24,580,333,0
A038,2025-03-13,3.47,57.0,50.31,205,333,0
A038,2025-03-14,3.175,59.8,50.94,323,333,0
A038,2025-03-15,3.363,62.77,53.29,1264,333,0
A038,2025-03-16,3.441,59.02,50.39,717,333,0
A038,2025-03-17,2.406,56.59,49.51,1656,333,0
A038,2025-03-18,3.192,61.58,57.73,540,333,0
A038,2025-03-19,2.809,56.52,55.29,1847,333,0
A038,2025-03-20,3.317,51.16,53.97,1719,333,0
A038,2025-03-21,3.6,56.62,49.83,454,333,0
A038,2025-03-22,2.928,57.01,48.14,1483,333,0
A038,2025-03-23,3.198,61.73,50.72,660,333,0
A038,2025-03-24,3.184,52.85,51.18,1238,333,0
A038,2025-03-25,3.248,58.5,54.2,1332,333,0
A038,2025-03-26,3.343,60.06,52.11,131,333,0
A038,2025-03-27,4.238,57.16,55.68,1683,333,0
A038,2025-03-28,3.543,58.31,51.36,1976,333,0
A038,2025-03-29,3.115,53.06,50.97,1087,333,0
A038,2025-03-30,3.949,57.32,49.04,1909,333,0
A038,2025-03-31,3.43,56.21,49.34,724,333,0
A038,2025-04-01,3.32,57.95,52.67,296,333,0
A039,2025-02-01,5.317,62.61,46.74,1950,1219,0
A039,2025-02-02,4.407,59.27,49.13,1097,1219,0
A039,2025-02-03,3.581,64.45,56.88,969,1219,0
A039,2025-02-04,3.78,64.3,50.1,1288,1219,0
A039,2025-02-05,4.174,60.91,50.11,4,1219,0
A039,2025-02-06,4.333,57.88,54.27,1999,1219,0
A039,2025-02-07,4.085,58.89,53.78,421,1219,0
A039,2025-02-08,5.017,56.59,52.11,1522,1219,0
A039,2025-02-09,4.294,55.49,47.87,756,1219,0
A039,2025-02-10,3.814,65.03,49.2,1572,1219,0
A039,2025-02-11,4.114,57.59,55.39,117,1219,0
A039,2025-02-12,4.331,61.19,48.63,1730,1219,0
A039,2025-02-13,4.618,67.44,50.02,705,1219,0
A039,2025-02-14,3.945,61.34,50.82,1171,1219,0
A039,2025-02-15,4.089,64.2,49.49,1448,1219,0
A039,2025-02-16,4.898,61.35,51.05,1964,1219,0
A039,2025-02-17,4.241,64.06,45.22,1882,1219,0
A039,2025-02-18,4.08,60.73,50.32,1509,1219,0
A039,2025-02-19,3.97,60.67,54.43,61,1219,0
A039,2025-02-20,4.408,63.26,55.74,947,1219,0
A039,2025-02-21,4.342,62.56,54.69,1448,1219,0
A039,2025-02-22,4.187,61.3,55.23,209,1219,0
A039,2025-02-23,4.369,58.96,54.2,389,1219,0
A039,2025-02-24,4.292,61.93,52.77,1085,1219,0
A039,2025-02-25,4.506,61.55,55.47,1494,1219,0
A039,2025-02-26,4.165,64.53,55.57,895,1219,0
A039,2025-02-27,4.284,60.9,50.42,1437,1219,0
A039,2025-02-28,3.612,58.5,54.09,219,1219,0
A039,2025-03-01,3.81,63.14,53.89,1892,1219,0
A039,2025-03-02,4.018,56.11,54.54,347,1219,0
A039,2025-03-03,3.795,61.35,55.32,383,1219,0
A039,2025-03-04,4.476,63.71,55.43,82,1219,0
A039,2025-03-05,4.018,57.45,47.22,889,1219,0
A039,2025-03-06,4.106,60.94,53.41,777,1219,0
A039,2025-03-07,4.063,64.06,52.62,1028,1219,0
A039,2025-03-08,4.336,60.86,54.0,418,1219,0
A039,2025-03-09,5.057,60.85,53.99,1787,1219,0
A039,2025-03-10,3.87,62.35,52.84,417,1219,0
A039,2025-03-11,3.709,64.98,51.38,633,1219,0
A039,2025-03-12,3.883,59.68,56.48,528,1219,0
A039,2025-03-13,4.515,64.86,49.38,561,1219,0
A039,2025-03-14,4.242,63.27,47.52,1840,1219,0
A039,2025-03-15,4.061,65.77,47.55,1231,1219,0
A039,2025-03-16,4.545,58.11,49.95,1530,1219,0
A039,2025-03-17,4.027,63.05,47.9,203,1219,0
A039,2025-03-18,4.048,58.35,52.25,64,1219,0
A039,2025-03-19,3.759,64.8,57.9,1030,1219,0
A039,2025-03-20,4.579,67.73,45.05,92,1219,0
A039,2025-03-21,5.004,60.11,50.12,354,1219,0
A039,2025-03-22,4.021,67.13,53.98,617,1219,0
A039,2025-03-23,4.895,61.33,55.24,176,1219,0
A039,2025-03-24,5.179,59.72,55.68,746,1219,0
A039,2025-03-25,3.667,59.75,57.0,24,1219,0
A039,2025-03-26,4.183,63.39,58.4,692,1219,0
A039,2025-03-27,4.146,58.5,54.9,1687,1219,0
A039,2025-03-28,4.681,64.98,54.39,1691,1219,0
A039,2025-03-29,3.21,61.38,53.42,667,1219,0
A039,2025-03-30,4.364,61.83,52.36,664,1219,0
A039,2025-03-31,4.233,62.81,48.64,1945,1219,0
A039,2025-04-01,4.423,66.81,49.4,1443,1219,0
A040,2025-02-01,4.17,64.01,54.56,851,1052,0
A040,2025-02-02,3.776,63.88,56.8,1090,1052,0
A040,2025-02-03,4.473,59.94,51.7,497,1052,0
A040,2025-02-04,3.566,61.85,49.96,1193,1052,0
A040,2025-02-05,4.129,61.71,50.68,1417,1052,0
A040,2025-02-06,4.485,62.17,51.61,1321,1052,0
A040,2025-02-07,3.81,65.41,50.71,232,1052,0
A040,2025-02-08,4.618,63.31,53.87,1428,1052,0
A040,2025-02-09,4.157,61.09,54.94,1107,1052,0
A040,2025-02-10,3.92,58.65,54.05,143,1052,0
A040,2025-02-11,4.356,58.36,47.84,511,1052,0
A040,2025-02-12,4.15,61.38,50.65,1075,1052,0
A040,2025-02-13,4.193,60.77,47.18,775,1052,0
A040,2025-02-14,3.542,60.18,50.34,1180,1052,0
A040,2025-02-15,4.326,60.33,50.63,1167,1052,0
A040,2025-02-16,3.778,61.8,54.62,956,1052,0
A040,2025-02-17,4.38,59.04,50.53,1636,1052,0
A040,2025-02-18,4.106,64.53,56.11,1098,1052,0
A040,2025-02-19,4.159,63.31,56.29,1250,1052,0
A040,2025-02-20,3.52,66.05,53.58,870,1052,0
A040,2025-02-21,4.717,64.53,52.0,1018,1052,0
A040,2025-02-22,3.867,57.77,51.27,661,1052,0
A040,2025-02-23,3.429,65.32,54.56,1367,1052,0
A040,2025-02-24,4.243,60.51,51.21,306,1052,0
A040,2025-02-25,3.526,61.37,48.72,402,1052,0
A040,2025-02-26,4.456,59.43,48.57,1097,1052,0
A040,2025-02-27,4.467,58.05,51.08,1541,1052,0
A040,2025-02-28,4.028,59.18,54.47,378,1052,0
A040,2025-03-01,3.86,55.61,49.32,965,1052,0
A040,2025-03-02,4.101,64.3,57.05,1724,1052,0
A040,2025-03-03,4.318,57.99,53.4,1877,1052,0
A040,2025-03-04,4.556,61.63,51.32,83,1052,0
A040,2025-03-05,3.446,56.52,52.32,1786,1052,0
A040,2025-03-06,4.974,61.68,50.87,919,1052,0
A040,2025-03-07,3.854,59.54,55.13,665,1052,0
A040,2025-03-08,3.897,60.1,52.09,298,1052,0
A040,2025-03-09,4.452,62.46,56.53,479,1052,0
A040,2025-03-10,3.727,56.77,54.49,1798,1052,0
A040,2025-03-11,4.093,61.35,51.14,377,1052,0
A040,2025-03-12,3.745,59.87,52.8,107,1052,0
A040,2025-03-13,3.971,60.07,56.37,1617,1052,0
A040,2025-03-14,3.885,60.44,53.48,1419,1052,0
A040,2025-03-15,4.264,55.02,49.24,993,1052,0
A040,2025-03-16,4.26,63.59,54.58,231,1052,0
A040,2025-03-17,4.664,64.27,50.47,1664,1052,0
A040,2025-03-18,4.158,63.34,57.98,1931,1052,0
A040,2025-03-19,4.443,58.45,50.58,1763,1052,0
A040,2025-03-20,3.915,57.61,52.64,1981,1052,0
A040,2025-03-21,3.9,55.8,51.76,1812,1052,0
A040,2025-03-22,3.821,58.67,48.0,1430,1052,0
A040,2025-03-23,3.978,58.9,50.44,122,1052,0
A040,2025-03-24,4.302,62.68,52.74,780,1052,0
A040,2025-03-25,4.32,60.62,50.1,802,1052,0
A040,2025-03-26,4.282,62.22,55.49,1318,1052,0
A040,2025-03-27,4.271,62.59,50.26,221,1052,0
A040,2025-03-28,4.298,63.11,48.46,1584,1052,0
A040,2025-03-29,4.304,62.62,51.1,1965,1052,0
A040,2025-03-30,4.49,60.24,53.72,1197,1052,0
A040,2025-03-31,4.341,57.97,57.81,437,1052,0
A040,2025-04-01,4.045,58.99,57.06,833,1052,0
A041,2025-02-01,4.16,60.6,47.53,1825,949,0
A041,2025-02-02,3.478,60.2,53.66,1901,949,0
A041,2025-02-03,4.588,60.87,50.42,1539,949,0
A041,2025-02-04,3.371,59.0,51.59,626,949,0
A041,2025-02-05,3.465,61.46,52.49,328,949,0
A041,2025-02-06,3.998,59.1,50.39,120,949,0
A041,2025-02-07,3.757,60.03,53.88,392,949,0
A041,2025-02-08,4.206,59.24,52.55,1928,949,0
A041,2025-02-09,4.468,64.45,50.17,1536,949,0
A041,2025-02-10,3.966,59.89,56.67,592,949,0
A041,2025-02-11,3.646,58.6,51.19,643,949,0
A041,2025-02-12,3.807,58.18,55.13,339,949,0
A041,2025-02-13,3.81,60.85,51.94,1206,949,0
A041,2025-02-14,4.008,62.88,53.6,1529,949,0
A041,2025-02-15,4.285,62.15,54.44,150,949,0
A041,2025-02-16,4.042,57.83,53.61,1021,949,0
A041,2025-02-17,3.901,58.54,54.85,1628,949,0
A041,2025-02-18,3.898,58.49,47.17,37,949,0
A041,2025-02-19,4.311,62.63,50.61,1346,949,0
A041,2025-02-20,3.423,60.06,50.34,759,949,0
A041,2025-02-21,4.224,60.28,54.72,300,949,0
A041,2025-02-22,4.418,58.29,53.18,76,949,0
A041,2025-02-23,4.034,56.11,54.17,1825,949,0
A041,2025-02-24,4.171,55.82,54.9,1689,949,0
A041,2025-02-25,3.998,58.33,58.65,166,949,0
A041,2025-02-26,3.954,62.02,58.7,823,949,0
A041,2025-02-27,4.394,59.06,51.41,1540,949,0
A041,2025-02-28,3.702,59.09,48.01,1116,949,0
A041,2025-03-01,4.332,55.33,48.19,1223,949,0
A041,2025-03-02,4.056,58.91,46.0,278,949,0
A041,2025-03-03,4.035,67.61,54.99,1339,949,0
A041,2025-03-04,3.918,61.47,50.97,574,949,0
A041,2025-03-05,3.489,59.72,53.07,1084,949,0
A041,2025-03-06,3.67,61.24,50.91,1657,949,0
A041,2025-03-07,3.192,56.66,48.72,1975,949,0
A041,2025-03-08,3.537,57.33,51.39,1771,949,0
A041,2025-03-09,3.488,59.74,51.49,1585,949,0
A041,2025-03-10,3.354,57.63,47.43,851,949,0
A041,2025-03-11,3.956,58.65,52.12,13,949,0
A041,2025-03-12,4.039,59.29,51.44,385,949,0
A041,2025-03-13,4.051,62.7,53.92,1812,949,0
A041,2025-03-14,3.882,56.97,44.84,1974,949,0
A041,2025-03-15,4.91,59.79,53.05,387,949,0
A041,2025-03-16,3.454,62.26,49.38,1626,949,0
A041,2025-03-17,3.105,63.98,49.85,561,949,0
A041,2025-03-18,3.236,62.06,52.09,190,949,0
A041,2025-03-19,4.206,56.49,46.81,1122,949,0
A041,2025-03-20,4.355,62.96,47.76,708,949,0
A041,2025-03-21,4.205,60.88,53.27,1089,949,0
A041,2025-03-22,4.105,56.3,55.44,875,949,0
A041,2025-03-23,3.2,60.87,53.5,1036,949,0
A041,2025-03-24,4.402,59.64,53.6,963,949,0
A041,2025-03-25,3.792,61.17,54.89,963,949,0
A041,2025-03-26,3.736,57.02,46.1,178,949,0
A041,2025-03-27,4.745,58.78,49.76,1331,949,0
A041,2025-03-28,4.19,59.03,51.6,1031,949,0
A041,2025-03-29,4.338,55.2,56.93,1718,949,0
A041,2025-03-30,4.454,63.74,55.31,773,949,0
A041,2025-03-31,4.136,58.71,53.4,604,949,0
A041,2025-04-01,3.675,61.52,53.48,1427,949,0
A042,2025-02-01,4.759,59.94,58.98,1452,1141,0
A042,2025-02-02,4.343,60.88,58.92,119,1141,0
A042,2025-02-03,4.374,62.0,51.75,1370,1141,0
A042,2025-02-04,4.247,59.88,58.51,1233,1141,0
A042,2025-02-05,4.399,62.69,50.31,1828,1141,0
A042,2025-02-06,4.796,60.14,56.84,499,1141,0
A042,2025-02-07,3.827,62.06,57.43,1595,1141,0
A042,2025-02-08,4.579,65.3,50.45,1532,1141,0
A042,2025-02-09,4.622,62.55,53.96,1770,1141,0
