pipe_id,timestamp,flow_in_lps,flow_out_lps,pressure_bar,leak_label,pipe_length_km
P011,2025-03-08 16:00:00,56.52,55.91,4.86,0,2.27
P011,2025-03-08 17:00:00,62.94,61.08,4.69,0,2.27
P011,2025-03-08 18:00:00,71.81,70.98,4.97,0,2.27
P011,2025-03-08 19:00:00,71.93,70.12,5.03,0,2.27
P011,2025-03-08 20:00:00,75.5,74.23,4.77,0,2.27
P011,2025-03-08 21:00:00,73.99,71.92,4.88,0,2.27
P011,2025-03-08 22:00:00,62.4,60.87,4.66,0,2.27
P011,2025-03-08 23:00:00,51.51,50.31,4.67,0,2.27
P011,2025-03-09 00:00:00,49.57,48.69,5.09,0,2.27
P011,2025-03-09 01:00:00,50.36,49.3,4.87,0,2.27
P011,2025-03-09 02:00:00,53.0,52.36,4.79,0,2.27
P011,2025-03-09 03:00:00,59.14,57.54,4.69,0,2.27
P011,2025-03-09 04:00:00,67.38,66.57,4.68,0,2.27
P011,2025-03-09 05:00:00,70.79,69.91,4.53,0,2.27
P011,2025-03-09 06:00:00,74.7,73.95,4.39,0,2.27
P011,2025-03-09 07:00:00,90.12,88.85,4.4,0,2.27
P011,2025-03-09 08:00:00,70.18,69.15,4.79,0,2.27
P011,2025-03-09 09:00:00,71.47,70.3,4.61,0,2.27
P011,2025-03-09 10:00:00,60.6,59.58,4.62,0,2.27
P011,2025-03-09 11:00:00,56.65,55.77,5.01,0,2.27
P011,2025-03-09 12:00:00,53.44,52.08,4.74,0,2.27
P011,2025-03-09 13:00:00,51.28,50.43,4.85,0,2.27
P011,2025-03-09 14:00:00,57.76,56.18,4.79,0,2.27
P011,2025-03-09 15:00:00,63.19,61.6,4.6,0,2.27
P011,2025-03-09 16:00:00,69.93,68.0,4.73,0,2.27
P011,2025-03-09 17:00:00,67.41,66.21,4.81,0,2.27
P011,2025-03-09 18:00:00,68.49,66.81,4.87,0,2.27
P011,2025-03-09 19:00:00,79.43,77.4,5.01,0,2.27
P011,2025-03-09 20:00:00,72.48,71.2,4.73,0,2.27
P011,2025-03-09 21:00:00,66.26,64.66,4.78,0,2.27
P011,2025-03-09 22:00:00,63.72,62.25,4.89,0,2.27
P011,2025-03-09 23:00:00,64.17,62.5,4.72,0,2.27
P011,2025-03-10 00:00:00,52.49,51.93,4.77,0,2.27
P011,2025-03-10 01:00:00,49.8,48.41,4.77,0,2.27
P011,2025-03-10 02:00:00,54.97,54.11,4.69,0,2.27
P011,2025-03-10 03:00:00,56.42,54.97,4.86,0,2.27
P011,2025-03-10 04:00:00,58.35,57.73,4.7,0,2.27
P011,2025-03-10 05:00:00,73.71,72.53,4.46,0,2.27
P011,2025-03-10 06:00:00,71.09,69.45,4.69,0,2.27
P011,2025-03-10 07:00:00,80.36,78.43,4.78,0,2.27
P011,2025-03-10 08:00:00,73.53,72.28,4.87,0,2.27
P011,2025-03-10 09:00:00,70.98,69.9,4.67,0,2.27
P011,2025-03-10 10:00:00,61.78,60.26,4.64,0,2.27
P011,2025-03-10 11:00:00,50.51,49.3,4.89,0,2.27
P011,2025-03-10 12:00:00,50.19,49.57,4.71,0,2.27
P011,2025-03-10 13:00:00,46.45,45.15,4.51,0,2.27
P011,2025-03-10 14:00:00,56.01,54.96,4.87,0,2.27
P011,2025-03-10 15:00:00,54.15,53.57,4.87,0,2.27
P011,2025-03-10 16:00:00,66.4,65.64,4.82,0,2.27
P011,2025-03-10 17:00:00,68.13,67.3,4.74,0,2.27
P011,2025-03-10 18:00:00,68.12,66.59,4.6,0,2.27
P011,2025-03-10 19:00:00,67.06,65.24,4.73,0,2.27
P011,2025-03-10 20:00:00,78.31,76.09,4.56,0,2.27
P011,2025-03-10 21:00:00,68.49,66.56,4.86,0,2.27
P011,2025-03-10 22:00:00,59.03,57.69,4.89,0,2.27
P011,2025-03-10 23:00:00,62.22,61.15,4.44,0,2.27
P011,2025-03-11 00:00:00,57.22,56.38,4.92,0,2.27
P011,2025-03-11 01:00:00,44.87,43.75,4.86,0,2.27
P011,2025-03-11 02:00:00,51.47,50.38,4.66,0,2.27
P011,2025-03-11 03:00:00,56.22,55.34,4.75,0,2.27
P011,2025-03-11 04:00:00,54.04,52.9,4.88,0,2.27
P011,2025-03-11 05:00:00,67.63,66.17,4.85,0,2.27
P011,2025-03-11 06:00:00,74.46,72.83,4.94,0,2.27
P011,2025-03-11 07:00:00,74.38,72.79,4.72,0,2.27
P011,2025-03-11 08:00:00,77.32,75.04,4.57,0,2.27
P011,2025-03-11 09:00:00,72.28,70.73,4.77,0,2.27
P011,2025-03-11 10:00:00,52.98,51.64,4.8,0,2.27
P011,2025-03-11 11:00:00,49.34,48.43,4.48,0,2.27
P011,2025-03-11 12:00:00,53.95,53.34,4.96,0,2.27
P011,2025-03-11 13:00:00,58.16,57.48,4.55,0,2.27
P011,2025-03-11 14:00:00,51.62,50.17,4.98,0,2.27
P011,2025-03-11 15:00:00,66.1,64.33,4.54,0,2.27
P011,2025-03-11 16:00:00,61.3,59.8,4.93,0,2.27
P011,2025-03-11 17:00:00,62.46,60.83,4.93,0,2.27
P011,2025-03-11 18:00:00,78.82,77.07,4.58,0,2.27
P011,2025-03-11 19:00:00,73.22,71.08,4.9,0,2.27
P011,2025-03-11 20:00:00,69.23,67.28,4.98,0,2.27
P011,2025-03-11 21:00:00,63.08,61.66,4.82,0,2.27
P011,2025-03-11 22:00:00,62.77,62.11,4.66,0,2.27
P011,2025-03-11 23:00:00,56.55,55.95,4.66,0,2.27
P011,2025-03-12 00:00:00,49.03,48.53,4.51,0,2.27
P011,2025-03-12 01:00:00,50.44,49.37,4.76,0,2.27
P011,2025-03-12 02:00:00,55.37,54.51,4.82,0,2.27
P011,2025-03-12 03:00:00,52.83,51.91,4.78,0,2.27
P011,2025-03-12 04:00:00,54.91,53.29,4.92,0,2.27
P011,2025-03-12 05:00:00,64.1,63.23,4.74,0,2.27
P011,2025-03-12 06:00:00,84.31,82.24,4.77,0,2.27
P011,2025-03-12 07:00:00,78.52,77.11,4.78,0,2.27
P011,2025-03-12 08:00:00,82.12,79.7,4.72,0,2.27
P011,2025-03-12 09:00:00,66.29,65.61,4.62,0,2.27
P011,2025-03-12 10:00:00,61.79,60.2,4.94,0,2.27
P011,2025-03-12 11:00:00,51.66,50.24,4.88,0,2.27
P011,2025-03-12 12:00:00,51.93,50.54,4.86,0,2.27
P011,2025-03-12 13:00:00,44.72,43.81,4.72,0,2.27
P011,2025-03-12 14:00:00,55.41,54.72,4.61,0,2.27
P011,2025-03-12 15:00:00,48.2,47.41,4.51,0,2.27
P011,2025-03-12 16:00:00,55.09,54.09,4.7,0,2.27
P011,2025-03-12 17:00:00,69.8,68.91,4.61,0,2.27
P011,2025-03-12 18:00:00,73.98,72.61,4.75,0,2.27
P011,2025-03-12 19:00:00,68.8,66.82,4.82,0,2.27
P011,2025-03-12 20:00:00,71.46,70.26,4.75,0,2.27
P011,2025-03-12 21:00:00,58.59,39.9,4.57,1,2.27
P011,2025-03-12 22:00:00,66.31,65.42,4.91,0,2.27
P011,2025-03-12 23:00:00,52.74,52.04,4.68,0,2.27
P011,2025-03-13 00:00:00,55.74,55.13,4.42,0,2.27
P011,2025-03-13 01:00:00,48.04,47.49,4.61,0,2.27
P011,2025-03-13 02:00:00,57.47,56.12,4.93,0,2.27
P011,2025-03-13 03:00:00,53.95,52.92,4.87,0,2.27
P011,2025-03-13 04:00:00,60.07,59.09,4.64,0,2.27
P011,2025-03-13 05:00:00,70.51,68.4,4.71,0,2.27
P011,2025-03-13 06:00:00,72.47,70.84,4.88,0,2.27
P011,2025-03-13 07:00:00,75.94,73.89,4.87,0,2.27
P011,2025-03-13 08:00:00,77.51,75.4,4.55,0,2.27
P011,2025-03-13 09:00:00,66.8,65.68,4.65,0,2.27
P011,2025-03-13 10:00:00,60.9,59.32,4.91,0,2.27
P011,2025-03-13 11:00:00,45.43,44.58,4.65,0,2.27
P011,2025-03-13 12:00:00,57.69,56.08,4.77,0,2.27
P011,2025-03-13 13:00:00,54.99,53.62,4.97,0,2.27
P011,2025-03-13 14:00:00,50.9,50.23,4.61,0,2.27
P011,2025-03-13 15:00:00,45.68,45.16,4.94,0,2.27
P011,2025-03-13 16:00:00,61.63,60.02,4.69,0,2.27
P011,2025-03-13 17:00:00,68.23,67.13,4.7,0,2.27
P011,2025-03-13 18:00:00,75.83,74.62,4.76,0,2.27
P011,2025-03-13 19:00:00,69.33,68.2,4.86,0,2.27
P011,2025-03-13 20:00:00,65.65,64.02,4.63,0,2.27
P011,2025-03-13 21:00:00,71.7,69.71,4.94,0,2.27
P011,2025-03-13 22:00:00,65.23,64.28,4.64,0,2.27
P011,2025-03-13 23:00:00,45.67,44.51,4.82,0,2.27
P011,2025-03-14 00:00:00,46.25,45.54,4.82,0,2.27
P011,2025-03-14 01:00:00,48.7,48.11,4.83,0,2.27
P011,2025-03-14 02:00:00,56.35,55.74,4.78,0,2.27
P011,2025-03-14 03:00:00,58.43,56.9,4.85,0,2.27
P011,2025-03-14 04:00:00,58.15,56.42,4.63,0,2.27
P011,2025-03-14 05:00:00,75.86,73.66,4.89,0,2.27
P011,2025-03-14 06:00:00,78.39,76.11,4.65,0,2.27
P011,2025-03-14 07:00:00,78.31,77.38,4.97,0,2.27
P011,2025-03-14 08:00:00,76.38,75.6,4.83,0,2.27
P011,2025-03-14 09:00:00,74.31,72.75,4.77,0,2.27
P011,2025-03-14 10:00:00,56.74,55.75,4.56,0,2.27
P011,2025-03-14 11:00:00,39.02,37.99,4.81,0,2.27
P011,2025-03-14 12:00:00,52.77,51.31,5.07,0,2.27
P011,2025-03-14 13:00:00,54.25,53.39,4.68,0,2.27
P011,2025-03-14 14:00:00,48.71,47.74,4.7,0,2.27
P011,2025-03-14 15:00:00,55.02,45.47,4.15,1,2.27
P011,2025-03-14 16:00:00,54.92,53.74,4.73,0,2.27
P011,2025-03-14 17:00:00,61.35,60.57,5.02,0,2.27
P011,2025-03-14 18:00:00,71.37,70.38,4.92,0,2.27
P011,2025-03-14 19:00:00,68.33,66.42,4.62,0,2.27
P011,2025-03-14 20:00:00,80.8,79.35,4.82,0,2.27
P011,2025-03-14 21:00:00,67.67,66.28,4.74,0,2.27
P011,2025-03-14 22:00:00,63.28,61.5,4.79,0,2.27
P011,2025-03-14 23:00:00,59.6,58.2,4.53,0,2.27
P012,2025-03-01 00:00:00,47.37,46.25,4.43,0,4.2
P012,2025-03-01 01:00:00,52.87,51.68,4.57,0,4.2
P012,2025-03-01 02:00:00,56.05,54.82,4.72,0,4.2
P012,2025-03-01 03:00:00,45.55,44.19,4.6,0,4.2
P012,2025-03-01 04:00:00,62.54,61.28,4.38,0,4.2
P012,2025-03-01 05:00:00,69.18,67.82,4.54,0,4.2
P012,2025-03-01 06:00:00,68.15,67.16,4.55,0,4.2
P012,2025-03-01 07:00:00,77.79,75.51,4.56,0,4.2
P012,2025-03-01 08:00:00,73.61,71.61,4.35,0,4.2
P012,2025-03-01 09:00:00,74.32,72.98,4.95,0,4.2
P012,2025-03-01 10:00:00,57.49,55.97,4.58,0,4.2
P012,2025-03-01 11:00:00,65.98,64.39,4.42,0,4.2
P012,2025-03-01 12:00:00,48.36,47.24,4.64,0,4.2
P012,2025-03-01 13:00:00,51.98,51.13,4.72,0,4.2
P012,2025-03-01 14:00:00,54.83,54.06,4.27,0,4.2
P012,2025-03-01 15:00:00,62.12,61.2,4.63,0,4.2
P012,2025-03-01 16:00:00,53.53,52.34,4.52,0,4.2
P012,2025-03-01 17:00:00,70.28,69.11,4.27,0,4.2
P012,2025-03-01 18:00:00,70.65,68.67,4.62,0,4.2
P012,2025-03-01 19:00:00,75.35,74.01,4.47,0,4.2
P012,2025-03-01 20:00:00,69.51,68.41,4.6,0,4.2
P012,2025-03-01 21:00:00,70.03,67.99,4.39,0,4.2
P012,2025-03-01 22:00:00,60.06,58.32,4.76,0,4.2
P012,2025-03-01 23:00:00,54.76,53.17,4.64,0,4.2
P012,2025-03-02 00:00:00,57.03,55.63,4.6,0,4.2
P012,2025-03-02 01:00:00,57.09,43.02,3.79,1,4.2
P012,2025-03-02 02:00:00,56.82,55.24,4.67,0,4.2
P012,2025-03-02 03:00:00,55.17,54.53,4.62,0,4.2
P012,2025-03-02 04:00:00,68.33,67.24,4.65,0,4.2
P012,2025-03-02 05:00:00,73.29,71.27,4.47,0,4.2
P012,2025-03-02 06:00:00,69.0,67.75,4.37,0,4.2
P012,2025-03-02 07:00:00,74.1,73.32,4.79,0,4.2
P012,2025-03-02 08:00:00,69.19,67.87,4.56,0,4.2
P012,2025-03-02 09:00:00,78.34,76.11,4.68,0,4.2
P012,2025-03-02 10:00:00,56.92,55.89,4.46,0,4.2
P012,2025-03-02 11:00:00,52.17,50.91,4.63,0,4.2
P012,2025-03-02 12:00:00,49.9,49.08,4.68,0,4.2
P012,2025-03-02 13:00:00,59.57,58.2,4.48,0,4.2
P012,2025-03-02 14:00:00,61.0,59.62,4.61,0,4.2
P012,2025-03-02 15:00:00,53.37,52.71,4.46,0,4.2
P012,2025-03-02 16:00:00,62.6,60.88,4.49,0,4.2
P012,2025-03-02 17:00:00,69.36,67.92,4.58,0,4.2
P012,2025-03-02 18:00:00,69.61,67.56,4.58,0,4.2
P012,2025-03-02 19:00:00,76.45,75.47,4.56,0,4.2
P012,2025-03-02 20:00:00,68.75,66.99,4.47,0,4.2
P012,2025-03-02 21:00:00,69.87,68.9,4.42,0,4.2
P012,2025-03-02 22:00:00,56.55,55.65,4.36,0,4.2
P012,2025-03-02 23:00:00,54.77,53.86,4.44,0,4.2
P012,2025-03-03 00:00:00,49.39,48.38,4.56,0,4.2
P012,2025-03-03 01:00:00,50.09,49.2,4.5,0,4.2
P012,2025-03-03 02:00:00,54.83,54.26,4.53,0,4.2
P012,2025-03-03 03:00:00,50.58,49.65,4.37,0,4.2
P012,2025-03-03 04:00:00,63.96,63.15,4.5,0,4.2
P012,2025-03-03 05:00:00,71.21,69.88,4.53,0,4.2
P012,2025-03-03 06:00:00,85.58,84.08,4.85,0,4.2
P012,2025-03-03 07:00:00,81.52,79.12,4.63,0,4.2
P012,2025-03-03 08:00:00,77.45,76.08,4.53,0,4.2
P012,2025-03-03 09:00:00,72.01,71.04,4.58,0,4.2
P012,2025-03-03 10:00:00,54.23,52.77,4.54,0,4.2
P012,2025-03-03 11:00:00,48.83,47.96,4.42,0,4.2
P012,2025-03-03 12:00:00,47.73,46.94,4.82,0,4.2
P012,2025-03-03 13:00:00,53.16,51.84,4.54,0,4.2
P012,2025-03-03 14:00:00,50.53,49.3,4.59,0,4.2
P012,2025-03-03 15:00:00,52.29,51.11,4.65,0,4.2
P012,2025-03-03 16:00:00,60.71,59.99,4.64,0,4.2
P012,2025-03-03 17:00:00,64.75,63.15,4.89,0,4.2
P012,2025-03-03 18:00:00,66.61,65.22,4.66,0,4.2
P012,2025-03-03 19:00:00,71.52,69.39,4.6,0,4.2
P012,2025-03-03 20:00:00,73.1,71.94,4.85,0,4.2
P012,2025-03-03 21:00:00,67.66,65.8,4.54,0,4.2
P012,2025-03-03 22:00:00,45.86,45.03,4.49,0,4.2
P012,2025-03-03 23:00:00,67.05,65.76,4.67,0,4.2
P012,2025-03-04 00:00:00,53.85,52.99,4.31,0,4.2
P012,2025-03-04 01:00:00,47.65,46.57,4.66,0,4.2
P012,2025-03-04 02:00:00,44.42,43.69,4.59,0,4.2
P012,2025-03-04 03:00:00,60.47,58.93,4.45,0,4.2
P012,2025-03-04 04:00:00,56.11,54.97,4.74,0,4.2
P012,2025-03-04 05:00:00,65.38,63.87,4.46,0,4.2
P012,2025-03-04 06:00:00,83.65,82.01,4.58,0,4.2
P012,2025-03-04 07:00:00,75.58,74.23,4.75,0,4.2
P012,2025-03-04 08:00:00,71.21,70.1,4.59,0,4.2
P012,2025-03-04 09:00:00,69.15,67.21,4.49,0,4.2
P012,2025-03-04 10:00:00,63.03,61.23,4.46,0,4.2
P012,2025-03-04 11:00:00,57.8,56.99,4.56,0,4.2
P012,2025-03-04 12:00:00,46.75,45.86,4.59,0,4.2
P012,2025-03-04 13:00:00,52.7,51.67,4.31,0,4.2
P012,2025-03-04 14:00:00,58.78,57.23,4.57,0,4.2
P012,2025-03-04 15:00:00,53.02,51.74,4.62,0,4.2
P012,2025-03-04 16:00:00,60.1,59.38,4.51,0,4.2
P012,2025-03-04 17:00:00,67.71,66.95,4.7,0,4.2
P012,2025-03-04 18:00:00,70.05,69.12,4.24,0,4.2
P012,2025-03-04 19:00:00,77.15,74.93,4.57,0,4.2
P012,2025-03-04 20:00:00,67.13,66.16,4.64,0,4.2
P012,2025-03-04 21:00:00,61.6,60.28,4.67,0,4.2
P012,2025-03-04 22:00:00,54.61,53.04,4.5,0,4.2
P012,2025-03-04 23:00:00,47.11,45.8,4.5,0,4.2
P012,2025-03-05 00:00:00,48.04,47.13,4.57,0,4.2
P012,2025-03-05 01:00:00,48.75,48.17,4.42,0,4.2
P012,2025-03-05 02:00:00,50.65,49.98,4.5,0,4.2
P012,2025-03-05 03:00:00,54.35,52.96,4.46,0,4.2
P012,2025-03-05 04:00:00,56.52,55.85,4.62,0,4.2
P012,2025-03-05 05:00:00,66.66,64.7,4.36,0,4.2
P012,2025-03-05 06:00:00,83.42,81.99,4.68,0,4.2
P012,2025-03-05 07:00:00,83.26,81.96,4.34,0,4.2
P012,2025-03-05 08:00:00,66.75,65.31,4.71,0,4.2
P012,2025-03-05 09:00:00,62.78,61.6,4.6,0,4.2
P012,2025-03-05 10:00:00,56.69,55.57,4.3,0,4.2
P012,2025-03-05 11:00:00,50.3,48.92,4.62,0,4.2
P012,2025-03-05 12:00:00,50.35,49.09,4.82,0,4.2
P012,2025-03-05 13:00:00,53.84,52.34,4.63,0,4.2
P012,2025-03-05 14:00:00,52.71,51.5,4.44,0,4.2
P012,2025-03-05 15:00:00,50.5,49.39,4.57,0,4.2
P012,2025-03-05 16:00:00,56.36,54.67,4.79,0,4.2
P012,2025-03-05 17:00:00,68.98,66.92,4.73,0,4.2
P012,2025-03-05 18:00:00,60.43,59.0,4.63,0,4.2
P012,2025-03-05 19:00:00,66.68,65.44,4.76,0,4.2
P012,2025-03-05 20:00:00,74.16,73.24,4.67,0,4.2
P012,2025-03-05 21:00:00,69.58,67.62,4.49,0,4.2
P012,2025-03-05 22:00:00,68.74,66.74,4.66,0,4.2
P012,2025-03-05 23:00:00,55.7,54.35,4.5,0,4.2
P012,2025-03-06 00:00:00,49.29,41.81,4.3,1,4.2
P012,2025-03-06 01:00:00,52.41,51.23,4.57,0,4.2
P012,2025-03-06 02:00:00,48.1,47.37,4.72,0,4.2
P012,2025-03-06 03:00:00,48.89,48.33,4.53,0,4.2
P012,2025-03-06 04:00:00,55.19,53.65,4.84,0,4.2
P012,2025-03-06 05:00:00,70.58,68.69,4.62,0,4.2
P012,2025-03-06 06:00:00,72.28,70.62,4.84,0,4.2
P012,2025-03-06 07:00:00,72.97,72.19,4.53,0,4.2
P012,2025-03-06 08:00:00,75.5,73.74,4.37,0,4.2
P012,2025-03-06 09:00:00,68.16,66.36,4.48,0,4.2
P012,2025-03-06 10:00:00,66.15,65.31,4.4,0,4.2
P012,2025-03-06 11:00:00,57.02,56.12,4.59,0,4.2
P012,2025-03-06 12:00:00,55.76,55.12,4.55,0,4.2
P012,2025-03-06 13:00:00,46.49,45.64,4.8,0,4.2
P012,2025-03-06 14:00:00,59.55,57.98,4.68,0,4.2
P012,2025-03-06 15:00:00,57.27,55.65,4.61,0,4.2
P012,2025-03-06 16:00:00,62.5,61.64,4.91,0,4.2
P012,2025-03-06 17:00:00,60.05,58.76,4.57,0,4.2
P012,2025-03-06 18:00:00,69.05,68.28,4.58,0,4.2
P012,2025-03-06 19:00:00,67.52,66.77,4.43,0,4.2
P012,2025-03-06 20:00:00,66.54,64.66,4.65,0,4.2
P012,2025-03-06 21:00:00,65.83,64.57,4.34,0,4.2
P012,2025-03-06 22:00:00,52.02,51.02,4.3,0,4.2
P012,2025-03-06 23:00:00,53.7,52.5,4.55,0,4.2
P012,2025-03-07 00:00:00,49.4,48.69,4.47,0,4.2
P012,2025-03-07 01:00:00,48.27,47.25,4.54,0,4.2
P012,2025-03-07 02:00:00,50.84,49.63,4.61,0,4.2
P012,2025-03-07 03:00:00,58.67,57.11,4.45,0,4.2
P012,2025-03-07 04:00:00,62.88,62.0,4.48,0,4.2
P012,2025-03-07 05:00:00,70.42,69.13,4.58,0,4.2
P012,2025-03-07 06:00:00,87.32,85.65,4.61,0,4.2
P012,2025-03-07 07:00:00,83.75,81.32,4.2,0,4.2
P012,2025-03-07 08:00:00,80.6,79.25,4.46,0,4.2
P012,2025-03-07 09:00:00,67.19,66.39,4.51,0,4.2
P012,2025-03-07 10:00:00,53.85,52.37,4.82,0,4.2
P012,2025-03-07 11:00:00,59.17,57.84,4.43,0,4.2
P012,2025-03-07 12:00:00,46.23,45.15,4.65,0,4.2
P012,2025-03-07 13:00:00,55.09,54.14,4.57,0,4.2
P012,2025-03-07 14:00:00,48.4,47.48,4.54,0,4.2
P012,2025-03-07 15:00:00,46.5,45.27,4.36,0,4.2
P012,2025-03-07 16:00:00,64.5,62.67,4.49,0,4.2
P012,2025-03-07 17:00:00,65.45,64.5,4.61,0,4.2
P012,2025-03-07 18:00:00,70.94,70.14,4.62,0,4.2
P012,2025-03-07 19:00:00,78.34,76.76,4.46,0,4.2
P012,2025-03-07 20:00:00,76.41,75.5,4.61,0,4.2
P012,2025-03-07 21:00:00,68.74,68.03,4.71,0,4.2
P012,2025-03-07 22:00:00,60.25,59.01,4.95,0,4.2
P012,2025-03-07 23:00:00,49.16,48.28,4.71,0,4.2
P012,2025-03-08 00:00:00,46.89,46.23,4.62,0,4.2
P012,2025-03-08 01:00:00,49.4,48.31,4.54,0,4.2
P012,2025-03-08 02:00:00,49.61,49.07,4.89,0,4.2
P012,2025-03-08 03:00:00,56.36,54.76,4.43,0,4.2
P012,2025-03-08 04:00:00,56.08,55.49,4.42,0,4.2
P012,2025-03-08 05:00:00,75.41,74.64,4.69,0,4.2
P012,2025-03-08 06:00:00,73.2,71.96,4.64,0,4.2
P012,2025-03-08 07:00:00,74.89,74.01,4.58,0,4.2
P012,2025-03-08 08:00:00,74.85,72.86,4.53,0,4.2
P012,2025-03-08 09:00:00,65.61,64.21,4.95,0,4.2
P012,2025-03-08 10:00:00,62.64,61.87,4.88,0,4.2
P012,2025-03-08 11:00:00,51.31,49.82,4.43,0,4.2
P012,2025-03-08 12:00:00,52.44,51.15,4.58,0,4.2
P012,2025-03-08 13:00:00,54.12,53.31,4.72,0,4.2
P012,2025-03-08 14:00:00,43.08,42.49,4.89,0,4.2
P012,2025-03-08 15:00:00,56.27,54.93,4.66,0,4.2
P012,2025-03-08 16:00:00,67.47,66.31,4.46,0,4.2
P012,2025-03-08 17:00:00,65.55,64.25,4.42,0,4.2
P012,2025-03-08 18:00:00,66.99,65.17,4.72,0,4.2
P012,2025-03-08 19:00:00,80.84,79.05,4.36,0,4.2
P012,2025-03-08 20:00:00,73.33,71.32,4.75,0,4.2
P012,2025-03-08 21:00:00,70.57,68.67,4.59,0,4.2
P012,2025-03-08 22:00:00,61.48,60.29,4.63,0,4.2
P012,2025-03-08 23:00:00,56.27,55.39,4.65,0,4.2
P012,2025-03-09 00:00:00,48.89,48.32,4.88,0,4.2
P012,2025-03-09 01:00:00,46.21,45.28,4.76,0,4.2
P012,2025-03-09 02:00:00,47.84,47.26,4.66,0,4.2
P012,2025-03-09 03:00:00,50.6,49.72,4.65,0,4.2
P012,2025-03-09 04:00:00,59.17,58.49,4.68,0,4.2
P012,2025-03-09 05:00:00,64.23,62.96,4.46,0,4.2
P012,2025-03-09 06:00:00,83.23,80.76,4.83,0,4.2
P012,2025-03-09 07:00:00,79.08,77.91,4.64,0,4.2
P012,2025-03-09 08:00:00,68.65,67.0,4.59,0,4.2
P012,2025-03-09 09:00:00,65.89,64.32,4.86,0,4.2
P012,2025-03-09 10:00:00,57.15,55.63,4.87,0,4.2
P012,2025-03-09 11:00:00,51.39,50.84,4.67,0,4.2
P012,2025-03-09 12:00:00,59.9,59.04,4.56,0,4.2
P012,2025-03-09 13:00:00,59.12,57.86,4.71,0,4.2
P012,2025-03-09 14:00:00,52.34,51.38,4.64,0,4.2
P012,2025-03-09 15:00:00,61.88,60.6,4.63,0,4.2
P012,2025-03-09 16:00:00,53.61,52.69,4.71,0,4.2
P012,2025-03-09 17:00:00,70.75,68.9,4.63,0,4.2
P012,2025-03-09 18:00:00,69.29,67.71,4.7,0,4.2
P012,2025-03-09 19:00:00,68.47,67.41,4.64,0,4.2
P012,2025-03-09 20:00:00,73.56,71.42,4.59,0,4.2
P012,2025-03-09 21:00:00,71.96,69.93,4.53,0,4.2
P012,2025-03-09 22:00:00,55.66,54.71,4.47,0,4.2
P012,2025-03-09 23:00:00,60.94,59.62,4.67,0,4.2
P012,2025-03-10 00:00:00,52.67,51.33,4.64,0,4.2
P012,2025-03-10 01:00:00,49.59,48.63,4.44,0,4.2
P012,2025-03-10 02:00:00,46.82,46.14,4.65,0,4.2
P012,2025-03-10 03:00:00,52.02,50.74,4.48,0,4.2
P012,2025-03-10 04:00:00,58.95,57.98,4.77,0,4.2
P012,2025-03-10 05:00:00,68.76,68.06,4.86,0,4.2
P012,2025-03-10 06:00:00,79.06,78.16,5.06,0,4.2
P012,2025-03-10 07:00:00,81.66,79.98,4.62,0,4.2
P012,2025-03-10 08:00:00,77.25,76.05,4.52,0,4.2
P012,2025-03-10 09:00:00,67.11,66.43,4.89,0,4.2
P012,2025-03-10 10:00:00,57.67,56.1,4.61,0,4.2
P012,2025-03-10 11:00:00,54.83,53.7,4.54,0,4.2
P012,2025-03-10 12:00:00,49.89,48.73,4.57,0,4.2
P012,2025-03-10 13:00:00,55.3,54.03,4.79,0,4.2
P012,2025-03-10 14:00:00,46.44,45.61,4.86,0,4.2
P012,2025-03-10 15:00:00,58.57,57.7,4.69,0,4.2
P012,2025-03-10 16:00:00,56.93,56.34,4.96,0,4.2
P012,2025-03-10 17:00:00,62.67,61.47,4.62,0,4.2
P012,2025-03-10 18:00:00,73.68,72.15,4.84,0,4.2
P012,2025-03-10 19:00:00,70.76,69.76,4.62,0,4.2
P012,2025-03-10 20:00:00,64.47,62.93,4.59,0,4.2
P012,2025-03-10 21:00:00,68.59,67.41,4.51,0,4.2
P012,2025-03-10 22:00:00,53.49,52.85,4.86,0,4.2
P012,2025-03-10 23:00:00,50.23,49.66,4.45,0,4.2
P012,2025-03-11 00:00:00,47.01,39.9,4.23,1,4.2
P012,2025-03-11 01:00:00,61.86,60.28,4.41,0,4.2
P012,2025-03-11 02:00:00,53.31,52.42,4.51,0,4.2
P012,2025-03-11 03:00:00,49.37,47.92,4.58,0,4.2
P012,2025-03-11 04:00:00,60.47,58.7,4.56,0,4.2
P012,2025-03-11 05:00:00,67.82,66.03,4.42,0,4.2
P012,2025-03-11 06:00:00,75.59,73.53,4.55,0,4.2
P012,2025-03-11 07:00:00,75.53,73.97,4.8,0,4.2
P012,2025-03-11 08:00:00,82.47,81.36,4.4,0,4.2
P012,2025-03-11 09:00:00,70.62,68.97,4.64,0,4.2
P012,2025-03-11 10:00:00,60.94,59.98,4.55,0,4.2
P012,2025-03-11 11:00:00,55.3,53.73,4.56,0,4.2
P012,2025-03-11 12:00:00,48.36,47.67,4.66,0,4.2
P012,2025-03-11 13:00:00,42.01,41.11,4.7,0,4.2
P012,2025-03-11 14:00:00,52.42,51.35,4.52,0,4.2
P012,2025-03-11 15:00:00,58.82,44.39,3.99,1,4.2
P012,2025-03-11 16:00:00,69.73,68.58,4.61,0,4.2
P012,2025-03-11 17:00:00,60.3,59.15,4.7,0,4.2
