timestamp,station_id,latitude,longitude,temperature_C,pH,conductivity_uScm,dissolved_oxygen_mgL,turbidity_NTU,nitrate_mgL,phosphate_mgL,ammonia_mgL,orp_mV,chlorine_mgL,total_coliforms_CFU_100mL,e_coli_CFU_100mL
2025-09-29T03:00:00,RIVER-02,24.91,46.35,28.24,7.14,675.6,6.33,4.68,7.929,0.403,0.104,231.9,0.565,34,12
2025-09-29T06:00:00,RIVER-02,24.91,46.35,30.6,7.12,696.7,6.48,4.37,7.659,0.201,0.062,269.0,0.357,13,8
2025-09-29T09:00:00,RIVER-02,24.91,46.35,28.09,7.18,652.3,6.45,3.35,8.295,0.346,0.067,230.2,0.651,12,4
2025-09-29T12:00:00,RIVER-02,24.91,46.35,26.06,7.14,613.2,7.23,3.62,6.964,0.267,0.043,237.0,0.58,8,6
2025-09-29T15:00:00,RIVER-02,24.91,46.35,24.49,7.17,653.7,6.76,3.59,6.551,0.25,0.082,238.3,0.617,33,12
2025-09-29T18:00:00,RIVER-02,24.91,46.35,23.94,7.13,661.8,6.9,3.82,6.238,0.258,0.071,253.5,0.677,18,2
2025-09-29T21:00:00,RIVER-02,24.91,46.35,23.23,7.1,640.8,6.46,2.35,5.727,0.305,0.059,234.0,0.729,14,7
2025-08-01T00:00:00,BOTTLING-03,24.5,46.8,24.58,7.19,671.4,7.42,0.7,5.599,0.288,0.064,276.0,0.81,1,0
2025-08-01T03:00:00,BOTTLING-03,24.5,46.8,26.66,7.26,523.4,6.64,2.27,6.184,0.233,0.091,292.3,0.746,4,0
2025-08-01T06:00:00,BOTTLING-03,24.5,46.8,27.43,7.12,551.1,7.73,1.81,5.514,0.214,0.052,275.2,0.954,12,0
2025-08-01T09:00:00,BOTTLING-03,24.5,46.8,26.7,7.13,592.8,7.23,1.9,6.187,0.235,0.052,257.6,0.68,15,0
2025-08-01T12:00:00,BOTTLING-03,24.5,46.8,24.52,7.14,612.8,7.44,1.38,7.127,0.277,0.039,271.5,0.769,9,0
2025-08-01T15:00:00,BOTTLING-03,24.5,46.8,22.87,7.15,620.5,6.81,0.2,4.712,0.229,0.044,282.7,0.943,2,0
2025-08-01T18:00:00,BOTTLING-03,24.5,46.8,22.19,7.21,614.0,8.39,1.37,5.676,0.277,0.014,275.3,0.906,2,0
2025-08-01T21:00:00,BOTTLING-03,24.5,46.8,23.03,7.18,635.8,7.71,1.92,5.994,0.259,0.069,276.2,0.787,3,0
2025-08-02T00:00:00,BOTTLING-03,24.5,46.8,25.55,7.24,592.6,6.92,1.81,5.186,0.212,0.03,277.2,0.756,4,0
2025-08-02T03:00:00,BOTTLING-03,24.5,46.8,27.15,7.21,616.8,6.56,1.23,5.066,0.255,0.044,234.6,0.803,1,0
2025-08-02T06:00:00,BOTTLING-03,24.5,46.8,27.54,7.23,557.2,7.97,2.45,6.016,0.25,0.039,285.4,0.647,3,0
2025-08-02T09:00:00,BOTTLING-03,24.5,46.8,27.0,7.17,569.2,6.92,1.11,5.526,0.232,0.041,295.2,0.741,1,0
2025-08-02T12:00:00,BOTTLING-03,24.5,46.8,25.31,7.23,582.6,6.75,1.5,5.994,0.194,0.021,278.2,0.792,3,0
2025-08-02T15:00:00,BOTTLING-03,24.5,46.8,22.56,7.16,593.1,8.15,1.87,4.737,0.229,0.037,248.8,1.002,4,0
2025-08-02T18:00:00,BOTTLING-03,24.5,46.8,21.25,7.14,613.9,7.5,1.44,7.29,0.215,0.051,308.4,0.851,1,0
2025-08-02T21:00:00,BOTTLING-03,24.5,46.8,23.29,7.09,504.8,7.52,1.87,6.279,0.345,0.052,277.9,0.839,3,0
2025-08-03T00:00:00,BOTTLING-03,24.5,46.8,25.52,7.22,611.7,7.9,0.27,6.248,0.261,0.083,249.4,0.849,5,0
2025-08-03T03:00:00,BOTTLING-03,24.5,46.8,27.13,7.19,639.0,7.79,1.91,4.785,0.252,0.036,270.5,0.639,2,0
2025-08-03T06:00:00,BOTTLING-03,24.5,46.8,28.13,7.13,677.2,7.25,1.91,5.228,0.251,0.078,300.7,0.764,7,0
2025-08-03T09:00:00,BOTTLING-03,24.5,46.8,27.37,7.18,660.8,7.11,0.2,6.704,0.267,0.076,262.4,0.893,3,0
2025-08-03T12:00:00,BOTTLING-03,24.5,46.8,25.91,7.22,606.4,8.31,2.31,6.521,0.274,0.062,272.0,0.767,2,0
2025-08-03T15:00:00,BOTTLING-03,24.5,46.8,22.8,7.2,580.5,7.75,1.44,5.855,0.274,0.052,268.9,0.725,5,0
2025-08-03T18:00:00,BOTTLING-03,24.5,46.8,22.39,7.22,641.5,7.8,1.79,6.125,0.284,0.018,262.1,0.786,0,0
2025-08-03T21:00:00,BOTTLING-03,24.5,46.8,23.12,7.25,602.2,7.34,1.3,4.377,0.233,0.028,266.0,0.7,2,0
2025-08-04T00:00:00,BOTTLING-03,24.5,46.8,25.31,7.25,575.1,6.83,3.47,6.627,0.237,0.067,277.5,0.809,5,0
2025-08-04T03:00:00,BOTTLING-03,24.5,46.8,25.54,7.16,620.1,7.44,1.93,5.211,0.251,0.05,279.5,0.775,5,0
2025-08-04T06:00:00,BOTTLING-03,24.5,46.8,28.49,7.18,602.0,7.5,0.95,6.456,0.177,0.091,271.9,0.737,2,0
2025-08-04T09:00:00,BOTTLING-03,24.5,46.8,28.09,7.28,547.5,6.43,1.45,7.01,0.248,0.055,271.2,0.841,9,0
2025-08-04T12:00:00,BOTTLING-03,24.5,46.8,24.14,7.31,552.7,7.61,0.46,5.681,0.271,0.034,291.7,0.936,11,0
2025-08-04T15:00:00,BOTTLING-03,24.5,46.8,23.97,7.22,606.3,7.38,1.95,6.566,0.214,0.064,300.2,0.793,5,0
2025-08-04T18:00:00,BOTTLING-03,24.5,46.8,20.33,7.2,645.6,7.02,1.74,5.455,0.232,0.069,284.0,0.898,2,0
2025-08-04T21:00:00,BOTTLING-03,24.5,46.8,22.3,7.21,596.7,8.01,1.5,7.392,0.171,0.067,284.0,0.687,1,0
2025-08-05T00:00:00,BOTTLING-03,24.5,46.8,24.86,7.2,561.6,6.62,1.37,5.743,0.231,0.054,308.6,0.873,5,0
2025-08-05T03:00:00,BOTTLING-03,24.5,46.8,28.18,7.24,555.0,6.59,2.16,6.12,0.312,0.061,270.3,0.813,1,0
2025-08-05T06:00:00,BOTTLING-03,24.5,46.8,28.56,7.17,593.5,7.99,2.3,5.136,0.199,0.038,287.9,0.683,2,0
2025-08-05T09:00:00,BOTTLING-03,24.5,46.8,27.12,7.24,561.2,8.25,0.69,7.24,0.31,0.021,247.4,0.699,3,0
2025-08-05T12:00:00,BOTTLING-03,24.5,46.8,25.43,7.21,600.4,6.8,2.48,5.597,0.277,0.021,276.2,0.815,6,0
2025-08-05T15:00:00,BOTTLING-03,24.5,46.8,23.67,7.24,608.2,7.94,1.46,6.148,0.28,0.009,298.1,0.924,2,0
2025-08-05T18:00:00,BOTTLING-03,24.5,46.8,21.38,7.21,605.4,7.59,1.72,6.009,0.256,0.037,299.6,0.723,1,0
2025-08-05T21:00:00,BOTTLING-03,24.5,46.8,22.83,7.2,664.3,7.07,1.24,4.734,0.256,0.038,270.0,0.784,2,0
2025-08-06T00:00:00,BOTTLING-03,24.5,46.8,24.96,7.14,625.9,7.52,1.6,5.435,0.337,0.107,274.4,0.774,5,0
2025-08-06T03:00:00,BOTTLING-03,24.5,46.8,27.68,7.12,587.2,6.76,0.28,5.017,0.255,0.062,273.5,0.787,10,0
2025-08-06T06:00:00,BOTTLING-03,24.5,46.8,27.57,7.17,637.7,7.3,2.68,4.94,0.298,0.064,239.6,0.839,5,0
2025-08-06T09:00:00,BOTTLING-03,24.5,46.8,27.9,7.14,565.6,6.95,1.61,7.459,0.193,0.068,255.9,0.874,1,0
2025-08-06T12:00:00,BOTTLING-03,24.5,46.8,24.63,7.24,641.1,6.86,2.15,6.836,0.203,0.082,250.9,0.715,6,0
2025-08-06T15:00:00,BOTTLING-03,24.5,46.8,23.55,7.19,567.4,8.05,1.33,6.086,0.233,0.057,259.7,0.724,4,0
2025-08-06T18:00:00,BOTTLING-03,24.5,46.8,21.46,7.24,632.6,6.75,1.0,4.832,0.227,0.059,275.2,0.57,12,0
2025-08-06T21:00:00,BOTTLING-03,24.5,46.8,21.69,7.14,611.3,7.69,1.69,6.006,0.232,0.027,267.3,0.721,1,0
2025-08-07T00:00:00,BOTTLING-03,24.5,46.8,25.39,7.18,643.1,7.0,0.75,7.541,0.217,0.024,245.2,0.775,3,0
2025-08-07T03:00:00,BOTTLING-03,24.5,46.8,28.35,7.15,643.4,7.34,1.31,8.24,0.26,0.058,290.7,0.979,22,0
2025-08-07T06:00:00,BOTTLING-03,24.5,46.8,29.12,7.17,628.1,7.97,1.46,5.612,0.337,0.03,253.2,0.843,11,0
2025-08-07T09:00:00,BOTTLING-03,24.5,46.8,28.07,7.18,682.1,7.67,1.65,6.007,0.249,0.036,258.6,0.66,11,0
2025-08-07T12:00:00,BOTTLING-03,24.5,46.8,25.28,7.26,602.6,8.34,2.94,6.425,0.2,0.039,285.6,0.846,8,0
2025-08-07T15:00:00,BOTTLING-03,24.5,46.8,24.03,7.2,680.0,7.9,1.23,6.918,0.238,0.055,253.3,0.91,7,0
2025-08-07T18:00:00,BOTTLING-03,24.5,46.8,21.73,7.21,618.1,7.13,2.24,6.51,0.328,0.036,282.0,0.655,5,0
2025-08-07T21:00:00,BOTTLING-03,24.5,46.8,21.6,7.22,537.3,7.72,1.56,5.533,0.199,0.039,273.3,0.859,5,0
2025-08-08T00:00:00,BOTTLING-03,24.5,46.8,25.52,7.19,707.2,7.2,2.55,5.951,0.167,0.06,286.3,0.798,2,0
2025-08-08T03:00:00,BOTTLING-03,24.5,46.8,27.9,7.2,591.3,7.05,2.29,6.85,0.289,0.04,260.2,0.763,2,0
2025-08-08T06:00:00,BOTTLING-03,24.5,46.8,28.37,7.19,601.3,7.84,1.93,6.012,0.22,0.059,287.0,0.754,3,0
2025-08-08T09:00:00,BOTTLING-03,24.5,46.8,27.29,7.23,641.0,6.47,1.89,7.128,0.344,0.025,277.1,0.784,7,0
2025-08-08T12:00:00,BOTTLING-03,24.5,46.8,24.46,7.16,626.0,6.65,1.15,8.433,0.202,0.073,268.3,0.913,7,0
2025-08-08T15:00:00,BOTTLING-03,24.5,46.8,24.12,7.19,663.2,7.89,1.55,6.27,0.335,0.047,278.4,0.826,4,0
2025-08-08T18:00:00,BOTTLING-03,24.5,46.8,21.69,7.11,559.9,6.96,2.31,6.495,0.289,0.062,283.3,0.811,3,0
2025-08-08T21:00:00,BOTTLING-03,24.5,46.8,23.45,7.22,600.0,8.07,2.25,6.136,0.315,0.108,281.4,0.813,4,0
2025-08-09T00:00:00,BOTTLING-03,24.5,46.8,24.67,7.23,617.8,8.11,1.43,4.89,0.303,0.079,298.0,1.143,10,0
2025-08-09T03:00:00,BOTTLING-03,24.5,46.8,27.96,7.21,605.7,6.61,2.47,5.371,0.306,0.054,285.8,0.972,6,0
2025-08-09T06:00:00,BOTTLING-03,24.5,46.8,28.42,7.21,530.8,6.91,1.3,4.388,0.25,0.034,332.5,0.643,12,0
2025-08-09T09:00:00,BOTTLING-03,24.5,46.8,27.18,7.23,560.1,7.99,1.56,6.734,0.294,0.061,286.3,0.848,4,0
2025-08-09T12:00:00,BOTTLING-03,24.5,46.8,24.81,7.21,646.3,8.06,1.36,6.614,0.24,0.051,270.5,0.809,12,0
2025-08-09T15:00:00,BOTTLING-03,24.5,46.8,22.02,7.21,601.2,7.12,1.59,5.391,0.36,0.074,281.3,0.877,7,0
2025-08-09T18:00:00,BOTTLING-03,24.5,46.8,23.02,7.25,621.9,8.06,2.36,6.861,0.278,0.071,258.4,0.807,5,0
2025-08-09T21:00:00,BOTTLING-03,24.5,46.8,22.62,7.11,555.3,7.19,0.32,5.109,0.307,0.06,260.6,0.92,11,0
2025-08-10T00:00:00,BOTTLING-03,24.5,46.8,26.4,7.22,594.4,7.07,1.05,5.339,0.319,0.05,291.3,0.928,0,0
2025-08-10T03:00:00,BOTTLING-03,24.5,46.8,26.16,7.22,622.4,6.68,1.86,6.009,0.276,0.067,269.3,0.782,7,0
2025-08-10T06:00:00,BOTTLING-03,24.5,46.8,27.53,7.18,517.9,6.94,1.66,5.86,0.257,0.057,279.7,0.742,1,0
2025-08-10T09:00:00,BOTTLING-03,24.5,46.8,27.43,7.25,620.3,6.99,1.18,7.305,0.241,0.048,290.2,0.75,2,0
2025-08-10T12:00:00,BOTTLING-03,24.5,46.8,24.9,7.14,566.9,7.07,1.53,6.854,0.233,0.005,276.2,0.737,4,0
2025-08-10T15:00:00,BOTTLING-03,24.5,46.8,23.02,7.17,550.2,7.59,1.63,5.865,0.26,0.066,295.5,0.85,10,0
2025-08-10T18:00:00,BOTTLING-03,24.5,46.8,21.05,7.21,592.7,8.54,2.06,5.496,0.269,0.053,289.1,0.777,6,0
2025-08-10T21:00:00,BOTTLING-03,24.5,46.8,23.56,7.23,616.6,7.58,1.22,6.628,0.279,0.043,330.8,0.723,4,0
2025-08-11T00:00:00,BOTTLING-03,24.5,46.8,26.23,7.22,570.1,7.71,1.84,6.796,0.244,0.07,239.2,0.833,5,0
2025-08-11T03:00:00,BOTTLING-03,24.5,46.8,27.4,7.26,586.0,7.04,2.16,5.571,0.204,0.07,274.3,0.756,8,0
2025-08-11T06:00:00,BOTTLING-03,24.5,46.8,27.24,7.26,487.2,7.72,2.56,5.654,0.314,0.049,281.2,0.934,46,0
2025-08-11T09:00:00,BOTTLING-03,24.5,46.8,26.85,7.21,670.1,8.27,1.53,6.689,0.261,0.028,280.3,0.715,4,0
2025-08-11T12:00:00,BOTTLING-03,24.5,46.8,24.77,7.21,627.9,6.95,1.66,7.054,0.279,0.051,292.8,0.598,8,0
2025-08-11T15:00:00,BOTTLING-03,24.5,46.8,23.31,7.11,577.7,7.44,2.33,5.416,0.246,0.067,264.5,0.888,5,0
2025-08-11T18:00:00,BOTTLING-03,24.5,46.8,21.6,7.24,622.6,7.72,1.66,5.522,0.209,0.065,275.5,0.827,6,0
2025-08-11T21:00:00,BOTTLING-03,24.5,46.8,22.5,7.19,633.2,8.1,1.64,6.331,0.277,0.064,258.6,0.873,6,0
2025-08-12T00:00:00,BOTTLING-03,24.5,46.8,24.86,7.18,530.5,7.67,1.59,4.788,0.273,0.04,333.8,0.713,3,0
2025-08-12T03:00:00,BOTTLING-03,24.5,46.8,27.47,7.23,622.1,6.7,2.05,6.478,0.298,0.063,299.3,0.85,5,0
2025-08-12T06:00:00,BOTTLING-03,24.5,46.8,28.26,7.25,564.6,7.69,1.4,5.706,0.096,0.058,267.1,0.912,6,0
2025-08-12T09:00:00,BOTTLING-03,24.5,46.8,27.38,7.11,647.1,8.25,1.51,6.025,0.224,0.017,268.8,0.723,10,0
2025-08-12T12:00:00,BOTTLING-03,24.5,46.8,25.03,7.21,524.6,7.31,1.09,5.473,0.28,0.033,267.9,0.691,4,0
2025-08-12T15:00:00,BOTTLING-03,24.5,46.8,22.32,7.2,612.9,8.34,1.15,7.294,0.21,0.045,315.3,0.778,16,0
2025-08-12T18:00:00,BOTTLING-03,24.5,46.8,21.64,7.22,571.8,7.8,0.95,7.213,0.171,0.075,280.8,0.873,5,0
2025-08-12T21:00:00,BOTTLING-03,24.5,46.8,23.0,7.15,604.9,8.36,1.6,5.333,0.324,0.064,295.4,0.865,2,0
2025-08-13T00:00:00,BOTTLING-03,24.5,46.8,25.04,7.16,557.8,7.14,2.99,6.109,0.268,0.026,243.1,0.833,13,0
2025-08-13T03:00:00,BOTTLING-03,24.5,46.8,27.61,7.24,656.6,7.05,2.5,5.811,0.222,0.033,241.9,0.527,4,0
2025-08-13T06:00:00,BOTTLING-03,24.5,46.8,26.66,7.22,578.5,6.56,3.01,6.086,0.235,0.042,249.7,0.753,12,0
2025-08-13T09:00:00,BOTTLING-03,24.5,46.8,28.54,7.2,630.7,6.89,0.25,7.481,0.22,0.064,283.2,0.828,9,0
2025-08-13T12:00:00,BOTTLING-03,24.5,46.8,25.87,7.23,662.3,6.4,1.78,5.588,0.338,0.081,280.7,0.807,17,0
2025-08-13T15:00:00,BOTTLING-03,24.5,46.8,23.39,7.21,533.6,6.93,1.5,5.604,0.261,0.077,297.3,0.709,9,0
2025-08-13T18:00:00,BOTTLING-03,24.5,46.8,22.54,7.25,573.2,8.1,2.68,5.449,0.34,0.039,263.0,0.891,8,0
2025-08-13T21:00:00,BOTTLING-03,24.5,46.8,22.59,7.16,539.1,7.27,1.9,5.523,0.297,0.089,280.5,0.743,7,0
2025-08-14T00:00:00,BOTTLING-03,24.5,46.8,24.29,7.23,575.1,6.97,1.98,5.53,0.234,0.006,298.9,0.647,4,0
2025-08-14T03:00:00,BOTTLING-03,24.5,46.8,27.48,7.27,660.6,7.29,2.46,5.357,0.228,0.077,279.2,0.842,2,0
2025-08-14T06:00:00,BOTTLING-03,24.5,46.8,28.61,7.24,627.9,7.86,1.94,4.505,0.246,0.03,265.4,0.74,3,0
2025-08-14T09:00:00,BOTTLING-03,24.5,46.8,27.16,7.24,631.7,6.19,1.91,6.165,0.222,0.032,278.8,0.78,6,0
2025-08-14T12:00:00,BOTTLING-03,24.5,46.8,24.75,7.2,598.5,7.08,2.51,4.81,0.286,0.048,318.0,0.775,3,0
2025-08-14T15:00:00,BOTTLING-03,24.5,46.8,21.67,7.21,612.0,7.62,1.59,5.035,0.235,0.037,293.3,0.784,3,0
2025-08-14T18:00:00,BOTTLING-03,24.5,46.8,21.75,7.17,574.5,7.79,2.88,5.405,0.234,0.049,266.3,0.747,0,0
2025-08-14T21:00:00,BOTTLING-03,24.5,46.8,22.86,7.19,613.3,7.98,1.67,5.135,0.266,0.063,271.5,0.809,11,0
2025-08-15T00:00:00,BOTTLING-03,24.5,46.8,25.07,7.11,697.7,7.27,1.95,5.972,0.21,0.032,311.7,0.806,19,0
2025-08-15T03:00:00,BOTTLING-03,24.5,46.8,26.69,7.19,679.1,7.62,2.45,6.057,0.385,0.031,248.4,0.841,3,0
2025-08-15T06:00:00,BOTTLING-03,24.5,46.8,28.3,7.21,600.9,7.81,1.28,7.308,0.295,0.049,277.0,0.81,14,0
2025-08-15T09:00:00,BOTTLING-03,24.5,46.8,27.11,7.21,636.6,7.69,2.2,5.985,0.137,0.074,275.2,0.819,6,0
2025-08-15T12:00:00,BOTTLING-03,24.5,46.8,24.41,7.18,604.5,7.52,2.27,7.233,0.207,0.052,293.5,0.829,8,0
2025-08-15T15:00:00,BOTTLING-03,24.5,46.8,22.89,7.21,595.9,7.15,1.51,7.406,0.209,0.045,262.2,0.672,8,0
2025-08-15T18:00:00,BOTTLING-03,24.5,46.8,22.83,7.13,634.2,7.37,1.15,5.63,0.285,0.069,278.0,0.857,6,0
2025-08-15T21:00:00,BOTTLING-03,24.5,46.8,22.38,7.22,584.4,7.64,1.08,5.857,0.122,0.034,268.2,0.73,12,0
2025-08-16T00:00:00,BOTTLING-03,24.5,46.8,24.48,7.27,665.0,6.52,1.56,5.68,0.104,0.021,295.5,0.832,9,0
2025-08-16T03:00:00,BOTTLING-03,24.5,46.8,25.2,7.19,573.2,8.41,1.8,5.976,0.248,0.024,268.8,0.831,1,0
2025-08-16T06:00:00,BOTTLING-03,24.5,46.8,28.12,7.18,558.5,6.91,2.72,6.196,0.281,0.032,220.9,0.835,2,0
2025-08-16T09:00:00,BOTTLING-03,24.5,46.8,28.0,7.35,586.8,7.38,2.11,6.808,0.259,0.03,316.4,0.728,5,0
2025-08-16T12:00:00,BOTTLING-03,24.5,46.8,25.93,7.2,573.3,7.68,1.75,6.065,0.259,0.047,299.9,0.699,2,0
2025-08-16T15:00:00,BOTTLING-03,24.5,46.8,22.54,7.19,561.2,7.77,1.84,6.935,0.265,0.058,274.6,0.943,3,0
2025-08-16T18:00:00,BOTTLING-03,24.5,46.8,22.26,7.17,604.4,8.25,0.94,4.936,0.185,0.027,291.9,0.862,4,0
2025-08-16T21:00:00,BOTTLING-03,24.5,46.8,23.18,7.23,605.3,7.07,1.25,7.905,0.189,0.057,322.4,0.731,17,0
2025-08-17T00:00:00,BOTTLING-03,24.5,46.8,24.25,7.15,586.4,7.47,2.05,6.361,0.229,0.047,273.6,0.903,2,0
2025-08-17T03:00:00,BOTTLING-03,24.5,46.8,26.54,7.19,648.4,6.9,1.45,6.218,0.272,0.029,269.6,0.834,2,0
2025-08-17T06:00:00,BOTTLING-03,24.5,46.8,28.73,7.18,633.8,7.57,1.48,5.53,0.315,0.034,282.5,0.795,3,0
2025-08-17T09:00:00,BOTTLING-03,24.5,46.8,26.76,7.18,547.3,7.7,1.82,5.764,0.133,0.036,289.2,0.758,4,0
2025-08-17T12:00:00,BOTTLING-03,24.5,46.8,25.65,7.16,565.2,7.13,1.47,6.464,0.283,0.031,260.2,0.779,4,0
2025-08-17T15:00:00,BOTTLING-03,24.5,46.8,22.83,7.15,641.0,7.83,1.89,5.557,0.287,0.028,260.5,0.871,2,0
2025-08-17T18:00:00,BOTTLING-03,24.5,46.8,22.82,7.14,573.3,7.42,1.49,5.783,0.175,0.042,278.0,0.892,8,0
2025-08-17T21:00:00,BOTTLING-03,24.5,46.8,22.76,7.12,547.0,6.97,1.79,6.536,0.206,0.048,280.2,0.964,2,0
2025-08-18T00:00:00,BOTTLING-03,24.5,46.8,24.53,7.18,590.6,7.26,0.1,6.309,0.277,0.082,264.2,0.771,0,0
2025-08-18T03:00:00,BOTTLING-03,24.5,46.8,27.07,7.27,556.8,7.63,0.82,6.289,0.325,0.053,266.6,0.815,6,0
2025-08-18T06:00:00,BOTTLING-03,24.5,46.8,28.27,7.16,504.3,7.47,1.91,5.547,0.288,0.049,253.6,1.039,2,0
2025-08-18T09:00:00,BOTTLING-03,24.5,46.8,27.15,7.19,577.9,6.74,1.13,6.654,0.255,0.064,255.9,0.848,3,0
2025-08-18T12:00:00,BOTTLING-03,24.5,46.8,25.63,7.18,604.4,8.32,0.87,6.163,0.272,0.06,271.0,0.946,2,0
2025-08-18T15:00:00,BOTTLING-03,24.5,46.8,21.74,7.27,568.1,6.81,0.45,7.441,0.294,0.034,264.9,0.771,9,0
2025-08-18T18:00:00,BOTTLING-03,24.5,46.8,22.26,7.19,521.8,7.24,2.35,6.15,0.234,0.072,257.4,0.756,5,0
2025-08-18T21:00:00,BOTTLING-03,24.5,46.8,23.05,7.29,607.3,6.94,1.35,4.961,0.241,0.078,289.2,0.722,7,0
2025-08-19T00:00:00,BOTTLING-03,24.5,46.8,25.7,7.19,628.6,7.3,1.52,5.711,0.288,0.079,296.0,0.855,9,0
2025-08-19T03:00:00,BOTTLING-03,24.5,46.8,26.7,7.08,626.0,7.55,1.47,4.99,0.257,0.064,290.4,0.867,2,0
2025-08-19T06:00:00,BOTTLING-03,24.5,46.8,28.6,7.2,581.4,7.21,0.95,5.854,0.284,0.057,310.4,0.879,6,0
2025-08-19T09:00:00,BOTTLING-03,24.5,46.8,28.0,7.25,630.2,7.06,1.47,6.509,0.303,0.068,291.6,0.901,4,0
2025-08-19T12:00:00,BOTTLING-03,24.5,46.8,25.28,7.25,613.4,7.31,1.83,6.688,0.269,0.033,276.4,0.591,1,0
2025-08-19T15:00:00,BOTTLING-03,24.5,46.8,22.42,7.23,647.7,8.31,1.7,6.867,0.222,0.047,256.7,0.765,19,0
2025-08-19T18:00:00,BOTTLING-03,24.5,46.8,21.88,7.26,544.6,7.4,0.99,5.777,0.253,0.059,273.1,1.041,16,0
2025-08-19T21:00:00,BOTTLING-03,24.5,46.8,22.24,7.21,595.3,7.42,0.98,6.219,0.212,0.015,280.4,0.813,1,0
2025-08-20T00:00:00,BOTTLING-03,24.5,46.8,25.49,7.19,633.0,7.79,1.84,7.11,0.194,0.041,315.3,0.78,0,0
2025-08-20T03:00:00,BOTTLING-03,24.5,46.8,25.74,7.2,621.8,7.54,1.83,6.325,0.235,0.065,302.1,0.787,4,0
2025-08-20T06:00:00,BOTTLING-03,24.5,46.8,27.44,7.26,658.6,7.89,2.3,6.232,0.189,0.045,266.3,0.73,10,0
2025-08-20T09:00:00,BOTTLING-03,24.5,46.8,27.61,7.23,627.2,7.89,1.69,5.968,0.182,0.056,300.6,0.843,4,0
2025-08-20T12:00:00,BOTTLING-03,24.5,46.8,24.24,7.26,575.5,7.33,2.37,5.102,0.214,0.035,312.4,0.878,8,0
2025-08-20T15:00:00,BOTTLING-03,24.5,46.8,23.46,7.19,629.0,6.74,1.74,7.386,0.215,0.068,315.5,0.643,10,0
2025-08-20T18:00:00,BOTTLING-03,24.5,46.8,22.18,7.17,658.0,7.14,1.66,6.197,0.247,0.024,297.4,0.871,3,0
2025-08-20T21:00:00,BOTTLING-03,24.5,46.8,23.79,7.23,572.8,7.49,0.91,6.853,0.237,0.045,296.8,0.799,4,0
2025-08-21T00:00:00,BOTTLING-03,24.5,46.8,25.58,7.14,605.5,7.05,1.34,5.724,0.229,0.09,271.2,0.904,2,0
2025-08-21T03:00:00,BOTTLING-03,24.5,46.8,26.83,7.19,603.1,7.71,2.37,6.909,0.206,0.051,260.0,0.68,17,0
2025-08-21T06:00:00,BOTTLING-03,24.5,46.8,28.67,7.26,583.4,6.83,1.97,5.302,0.258,0.073,276.6,0.88,4,0
2025-08-21T09:00:00,BOTTLING-03,24.5,46.8,27.87,7.19,580.9,7.45,1.94,7.063,0.227,0.041,275.5,1.017,5,0
2025-08-21T12:00:00,BOTTLING-03,24.5,46.8,23.9,7.19,638.4,7.32,0.62,5.868,0.207,0.06,295.5,0.876,3,0
2025-08-21T15:00:00,BOTTLING-03,24.5,46.8,23.38,7.12,643.2,7.99,0.13,6.012,0.151,0.026,269.9,0.886,23,0
2025-08-21T18:00:00,BOTTLING-03,24.5,46.8,22.35,7.23,646.9,7.71,1.98,6.574,0.277,0.044,283.4,0.683,4,0
2025-08-21T21:00:00,BOTTLING-03,24.5,46.8,22.02,7.27,587.6,7.29,0.81,5.006,0.272,0.07,298.1,0.896,16,0
2025-08-22T00:00:00,BOTTLING-03,24.5,46.8,25.02,7.23,653.7,7.19,1.31,6.013,0.295,0.068,275.4,0.708,5,0
2025-08-22T03:00:00,BOTTLING-03,24.5,46.8,27.75,7.18,610.5,7.38,1.63,6.099,0.228,0.07,275.8,0.811,4,0
2025-08-22T06:00:00,BOTTLING-03,24.5,46.8,27.51,7.21,666.0,7.73,1.7,4.927,0.166,0.076,260.9,0.639,12,0
2025-08-22T09:00:00,BOTTLING-03,24.5,46.8,26.89,7.27,632.3,6.88,1.25,5.302,0.183,0.045,256.0,0.87,19,0
2025-08-22T12:00:00,BOTTLING-03,24.5,46.8,24.87,7.21,627.2,6.92,1.46,3.336,0.262,0.044,260.3,0.752,11,0
2025-08-22T15:00:00,BOTTLING-03,24.5,46.8,22.71,7.16,604.4,6.83,1.37,6.942,0.294,0.047,313.2,0.653,7,0
2025-08-22T18:00:00,BOTTLING-03,24.5,46.8,22.2,7.23,514.7,8.75,1.15,5.253,0.237,0.08,324.2,0.804,9,0
2025-08-22T21:00:00,BOTTLING-03,24.5,46.8,23.11,7.16,655.8,7.26,2.53,4.98,0.264,0.081,262.7,0.574,11,0
2025-08-23T00:00:00,BOTTLING-03,24.5,46.8,24.74,7.26,570.3,8.27,1.08,5.047,0.24,0.039,291.9,0.771,7,0
2025-08-23T03:00:00,BOTTLING-03,24.5,46.8,27.17,7.13,588.0,7.42,1.86,4.806,0.311,0.031,255.2,0.86,3,0
2025-08-23T06:00:00,BOTTLING-03,24.5,46.8,29.45,7.2,649.9,6.72,0.56,4.873,0.087,0.092,284.3,0.819,6,0
2025-08-23T09:00:00,BOTTLING-03,24.5,46.8,26.62,7.22,560.9,7.19,1.7,6.408,0.286,0.075,256.1,0.76,2,0
